,time,posEst_J_0,posEst_J_1,posEst_J_2,velEst_J_0,velEst_J_1,velEst_J_2,angRateEst_LI_L_0,angRateEst_LI_L_1,angRateEst_LI_L_2
9698,4849.0,4966973.021744864,4680873.968209661,660742.1884867045,-5315.243734026994,5388.651500503159,1098.4762109151675,0.0,-0.001101448621010873,0.0
9699,4849.5,4964313.865180365,4683566.84659015,661291.2222497262,-5318.312595769824,5385.756192192201,1098.0674109477918,0.0,-0.0011014496519395007,0.0
9700,4850.0,4961653.174984448,4686258.276462927,661840.0514400674,-5321.379858268843,5382.85917705597,1097.6582656262974,0.0,-0.0011014506828911667,0.0
9701,4850.5,4958990.951957241,4688948.256975012,662388.6758851103,-5324.445520510846,5379.960455956881,1097.2487750694177,0.0,-0.0011014517138658627,0.0
9702,4851.0,4956327.196899379,4691636.787273853,662937.0954122967,-5327.509581483094,5377.060029757955,1096.838939396006,0.0,-0.0011014527448635794,0.0
9703,4851.5,4953661.910612003,4694323.866507333,663485.3098491278,-5330.572040173313,5374.157899322822,1096.4287587250353,0.0,-0.00110145377588431,0.0
9704,4852.0,4950995.093896761,4697009.493823764,664033.3190231642,-5333.632895569698,5371.254065515717,1096.018233175598,0.0,-0.0011014548069280474,0.0
9705,4852.5,4948326.747555804,4699693.668371894,664581.1227620264,-5336.69214666091,5368.348529201481,1095.6073628669064,0.0,-0.001101455837994781,0.0
9706,4853.0,4945656.872391792,4702376.389300902,665128.7208933943,-5339.749792436078,5365.441291245563,1095.1961479182921,0.0,-0.0011014568690845034,0.0
9707,4853.5,4942985.469207887,4705057.6557604,665676.1132450078,-5342.8058318848,5362.532352514016,1094.7845884492065,0.0,-0.0011014579001972066,0.0
9708,4854.0,4940312.538807757,4707737.4669004325,666223.2996446664,-5345.860263997141,5359.621713873499,1094.3726845792203,0.0,-0.0011014589313328813,0.0
9709,4854.5,4937638.081995577,4710415.821871479,666770.2799202293,-5348.913087763637,5356.709376191277,1093.960436428024,0.0,-0.001101459962491521,0.0
9710,4855.0,4934962.099576022,4713092.719824453,667317.053899616,-5351.964302175292,5353.795340335221,1093.547844115427,0.0,-0.0011014609936731154,0.0
9711,4855.5,4932284.592354274,4715768.159910701,667863.6214108056,-5355.013906223579,5350.879607173804,1093.1349077613588,0.0,-0.001101462024877658,0.0
9712,4856.0,4929605.561136021,4718442.141282006,668409.9822818375,-5358.061898900444,5347.962177576107,1092.7216274858677,0.0,-0.0011014630561051377,0.0
9713,4856.5,4926925.006727451,4721114.663090584,668956.1363408109,-5361.108279198302,5345.043052411813,1092.3080034091215,0.0,-0.0011014640873555504,0.0
9714,4857.0,4924242.929935258,4723785.724489085,669502.0834158855,-5364.153046110037,5342.12223255121,1091.8940356514076,0.0,-0.0011014651186288837,0.0
9715,4857.5,4921559.331566637,4726455.324630599,670047.8233352808,-5367.196198629009,5339.19971886519,1091.4797243331327,0.0,-0.001101466149925132,0.0
9716,4858.0,4918874.212429289,4729123.462668647,670593.3559272768,-5370.237735749045,5336.27551222525,1091.0650695748227,0.0,-0.0011014671812442853,0.0
9717,4858.5,4916187.573331416,4731790.137757189,671138.6810202138,-5373.277656464447,5333.349613503488,1090.6500714971223,0.0,-0.0011014682125863359,0.0
9718,4859.0,4913499.415081722,4734455.34905062,671683.7984424925,-5376.3159597699905,5330.422023572607,1090.2347302207963,0.0,-0.0011014692439512755,0.0
9719,4859.5,4910809.7384894155,4737119.095703771,672228.708022574,-5379.352644660921,5327.492743305912,1089.819045866728,0.0,-0.0011014702753390944,0.0
9720,4860.0,4908118.544364206,4739781.376871913,672773.4095889798,-5382.38771013296,5324.561773577311,1089.4030185559197,0.0,-0.0011014713067497865,0.0
9721,4860.5,4905425.833516304,4742442.191710751,673317.9029702923,-5385.421155182302,5321.629115261316,1088.9866484094937,0.0,-0.0011014723381833416,0.0
9722,4861.0,4902731.6067564245,4745101.539376428,673862.1879951541,-5388.452978805615,5318.694769233038,1088.5699355486906,0.0,-0.0011014733696397517,0.0
9723,4861.5,4900035.86489578,4747759.419025527,674406.2644922687,-5391.483180000043,5315.758736368192,1088.1528800948706,0.0,-0.0011014744011190094,0.0
9724,4862.0,4897338.608746086,4750415.829815067,674950.1322904003,-5394.5117577632045,5312.821017543096,1087.7354821695126,0.0,-0.0011014754326211056,0.0
9725,4862.5,4894639.839119561,4753070.770902507,675493.791218374,-5397.538711093193,5309.881613634666,1087.3177418942144,0.0,-0.0011014764641460305,0.0
9726,4863.0,4891939.556828922,4755724.2414457435,676037.2411050757,-5400.564038988579,5306.940525520422,1086.8996593906932,0.0,-0.0011014774956937775,0.0
9727,4863.5,4889237.762687386,4758376.240603113,676580.4817794521,-5403.587740448409,5303.997754078485,1086.4812347807847,0.0,-0.0011014785272643382,0.0
9728,4864.0,4886534.457508671,4761026.76753339,677123.5130705109,-5406.609814472205,5301.053300187575,1086.0624681864438,0.0,-0.0011014795588577028,0.0
9729,4864.5,4883829.642106996,4763675.82139579,677666.3348073211,-5409.630260059966,5298.107164727014,1085.6433597297444,0.0,-0.0011014805904738642,0.0
9730,4865.0,4881123.317297079,4766323.401349968,678208.9468190124,-5412.64907621217,5295.1593485767235,1085.223909532879,0.0,-0.0011014816221128127,0.0
9731,4865.5,4878415.483894136,4768969.506556019,678751.3489347759,-5415.666261929774,5292.209852617226,1084.8041177181587,0.0,-0.0011014826537745412,0.0
9732,4866.0,4875706.142713885,4771614.1361744795,679293.540983864,-5418.68181621421,5289.258677729642,1084.3839844080142,0.0,-0.0011014836854590405,0.0
9733,4866.5,4872995.294572541,4774257.289366326,679835.5227955901,-5421.69573806739,5286.305824795693,1083.9635097249939,0.0,-0.0011014847171663012,0.0
9734,4867.0,4870282.940286818,4776898.965292976,680377.2941993291,-5424.708026491707,5283.3512946977,1083.5426937917657,0.0,-0.0011014857488963164,0.0
9735,4867.5,4867569.08067393,4779539.163116289,680918.8550245173,-5427.71868049003,5280.395088318581,1083.121536731116,0.0,-0.0011014867806490771,0.0
9736,4868.0,4864853.716551589,4782177.881998567,681460.2051006524,-5430.727699065711,5277.437206541855,1082.70003866595,0.0,-0.0011014878124245746,0.0
9737,4868.5,4862136.8487380035,4784815.121102552,682001.3442572936,-5433.735081222581,5274.477650251638,1082.278199719291,0.0,-0.0011014888442228,0.0
9738,4869.0,4859418.47805188,4787450.87959143,682542.2723240618,-5436.740825964953,5271.516420332646,1081.8560200142817,0.0,-0.0011014898760437456,0.0
9739,4869.5,4856698.605312426,4790085.1566288285,683082.9891306394,-5439.744932297618,5268.553517670191,1081.4334996741827,0.0,-0.0011014909078874025,0.0
9740,4870.0,4853977.231339341,4792717.9513788195,683623.4945067704,-5442.747399225852,5265.588943150183,1081.0106388223735,0.0,-0.0011014919397537618,0.0
9741,4870.5,4851254.3569528265,4795349.263005918,684163.7882822608,-5445.748225755411,5262.622697659131,1080.587437582352,0.0,-0.0011014929716428152,0.0
9742,4871.0,4848529.982973577,4797979.09067508,684703.8702869782,-5448.7474108925335,5259.65478208414,1080.1638960777348,0.0,-0.0011014940035545546,0.0
9743,4871.5,4845804.110222788,4800607.433551709,685243.7403508523,-5451.744953643942,5256.685197312912,1079.7400144322564,0.0,-0.0011014950354889703,0.0
9744,4872.0,4843076.739522146,4803234.29080165,685783.3983038744,-5454.74085301684,5253.7139442337475,1079.3157927697703,0.0,-0.0011014960674460559,0.0
9745,4872.5,4840347.871693837,4805859.661591194,686322.8439760981,-5457.735108018917,5250.741023735542,1078.8912312142481,0.0,-0.0011014970994258013,0.0
9746,4873.0,4837617.507560545,4808483.545087075,686862.0771976389,-5460.727717658345,5247.766436707786,1078.46632988978,0.0,-0.0011014981314281971,0.0
9747,4873.5,4834885.647945444,4811105.940456474,687401.0977986744,-5463.71868094378,5244.790184040568,1078.0410889205739,0.0,-0.001101499163453236,0.0
9748,4874.0,4832152.293672208,4813726.8468670165,687939.9056094442,-5466.707996884364,5241.812266624573,1077.6155084309567,0.0,-0.0011015001955009096,0.0
9749,4874.5,4829417.445565004,4816346.263486774,688478.5004602505,-5469.695664489722,5238.832685351078,1077.1895885453732,0.0,-0.0011015012275712092,0.0
9750,4875.0,4826681.104448495,4818964.189484263,689016.8821814576,-5472.681682769967,5235.851441111959,1076.7633293883866,0.0,-0.0011015022596641254,0.0
9751,4875.5,4823943.271147839,4821580.624028447,689555.050603492,-5475.666050735697,5232.868534799683,1076.3367310846784,0.0,-0.0011015032917796495,0.0
9752,4876.0,4821203.946488687,4824195.566288736,690093.0055568427,-5478.648767397997,5229.883967307317,1075.9097937590477,0.0,-0.001101504323917774,0.0
9753,4876.5,4818463.131297185,4826809.015434986,690630.7468720613,-5481.629831768438,5226.897739528518,1075.4825175364124,0.0,-0.0011015053560784903,0.0
9754,4877.0,4815720.826399973,4829420.970637501,691168.2743797617,-5484.609242859076,5223.909852357539,1075.0549025418081,0.0,-0.0011015063882617887,0.0
9755,4877.5,4812977.032624184,4832031.431067034,691705.5879106205,-5487.5869996824595,5220.920306689228,1074.6269489003885,0.0,-0.0011015074204676618,0.0
9756,4878.0,4810231.750797447,4834640.395894782,692242.6872953769,-5490.5631012516205,5217.929103419023,1074.1986567374256,0.0,-0.0011015084526960995,0.0
9757,4878.5,4807484.9817478815,4837247.864292392,692779.5723648329,-5493.537546580082,5214.9362434429595,1073.770026178309,0.0,-0.001101509484947095,0.0
9758,4879.0,4804736.726304101,4839853.8354319595,693316.242949853,-5496.510334681854,5211.941727657664,1073.3410573485469,0.0,-0.0011015105172206368,0.0
9759,4879.5,4801986.985295211,4842458.308486029,693852.6988813648,-5499.481464571438,5208.945556960358,1072.9117503737646,0.0,-0.0011015115495167194,0.0
9760,4880.0,4799235.759550811,4845061.282627593,694388.9399903585,-5502.450935263822,5205.947732248852,1072.482105379706,0.0,-0.0011015125818353319,0.0
9761,4880.5,4796483.049900992,4847662.757030093,694924.9661078876,-5505.418745774487,5202.9482544215525,1072.0521224922325,0.0,-0.001101513614176467,0.0
9762,4881.0,4793728.857176336,4850262.730867421,695460.7770650681,-5508.384895119402,5199.947124377457,1071.6218018373236,0.0,-0.001101514646540116,0.0
9763,4881.5,4790973.18220792,4852861.203313919,695996.3726930795,-5511.349382315028,5196.944343016155,1071.1911435410764,0.0,-0.0011015156789262674,0.0
9764,4882.0,4788216.025827307,4855458.173544377,696531.7528231641,-5514.312206378317,5193.939911237826,1070.760147729706,0.0,-0.0011015167113349168,0.0
9765,4882.5,4785457.388866557,4858053.640734038,697066.9172866276,-5517.273366326712,5190.933829943243,1070.3288145295448,0.0,-0.0011015177437660516,0.0
9766,4883.0,4782697.272158218,4860647.604058594,697601.8659148386,-5520.232861178149,5187.926100033769,1069.8971440670437,0.0,-0.0011015187762196661,0.0
9767,4883.5,4779935.676535328,4863240.062694188,698136.5985392295,-5523.190689951054,5184.91672241136,1069.4651364687702,0.0,-0.0011015198086957506,0.0
9768,4884.0,4777172.602831419,4865831.015817415,698671.1149912955,-5526.146851664349,5181.905697978559,1069.0327918614105,0.0,-0.001101520841194296,0.0
9769,4884.5,4774408.05188051,4868420.462605322,699205.4151025956,-5529.101345337448,5178.893027638503,1068.6001103717679,0.0,-0.0011015218737152929,0.0
9770,4885.0,4771642.024517111,4871008.4022354055,699739.498704752,-5532.054169990257,5175.878712294915,1068.1670921267632,0.0,-0.001101522906258735,0.0
9771,4885.5,4768874.521576222,4873594.833885618,700273.3656294504,-5535.005324643178,5172.862752852113,1067.733737253435,0.0,-0.0011015239388246102,0.0
9772,4886.0,4766105.5438933335,4876179.75673436,700807.0157084404,-5537.954808317107,5169.845150215,1067.3000458789393,0.0,-0.0011015249714129121,0.0
9773,4886.5,4763335.092304423,4878763.169960489,701340.4487735351,-5540.902620033432,5166.825905289071,1066.8660181305495,0.0,-0.0011015260040236324,0.0
9774,4887.0,4760563.16764596,4881345.0727433115,701873.6646566109,-5543.848758814041,5163.805018980408,1066.4316541356566,0.0,-0.0011015270366567602,0.0
9775,4887.5,4757789.770754901,4883925.464262591,702406.6631896086,-5546.793223681313,5160.782492195684,1065.996954021769,0.0,-0.0011015280693122884,0.0
9776,4888.0,4755014.90246869,4886504.343698542,702939.4442045323,-5549.7360136581265,5157.75832584216,1065.5619179165124,0.0,-0.001101529101990208,0.0
9777,4888.5,4752238.563625261,4889081.710231834,703472.0075334503,-5552.677127767854,5154.732520827684,1065.12654594763,0.0,-0.001101530134690509,0.0
9778,4889.0,4749460.755063037,4891657.563043592,704004.3530084946,-5555.616565034365,5151.705078060693,1064.690838242982,0.0,-0.0011015311674131838,0.0
9779,4889.5,4746681.477620927,4894231.901315392,704536.4804618614,-5558.554324482027,5148.675998450212,1064.2547949305463,0.0,-0.0011015322001582237,0.0
9780,4890.0,4743900.732138327,4896804.724229269,705068.3897258106,-5561.490405135706,5145.6452829058535,1063.8184161384177,0.0,-0.0011015332329256178,0.0
9781,4890.5,4741118.519455123,4899376.03096771,705600.0806326667,-5564.424806020763,5142.612932337815,1063.3817019948085,0.0,-0.0011015342657153598,0.0
9782,4891.0,4738334.840411685,4901945.820713658,706131.553014818,-5567.357526163059,5139.578947656885,1062.944652628048,0.0,-0.0011015352985274405,0.0
9783,4891.5,4735549.695848873,4904514.092650513,706662.8067047171,-5570.2885645889555,5136.543329774435,1062.507268166583,0.0,-0.0011015363313618496,0.0
9784,4892.0,4732763.08660803,4907080.8459621295,707193.841534881,-5573.217920325309,5133.5060796024245,1062.0695487389767,0.0,-0.0011015373642185812,0.0
9785,4892.5,4729975.013530988,4909646.079832819,707724.6573378909,-5576.145592399479,5130.467198053399,1061.63149447391,0.0,-0.0011015383970976228,0.0
9786,4893.0,4727185.477460064,4912209.79344735,708255.2539463924,-5579.071579839324,5127.426686040491,1061.1931055001805,0.0,-0.0011015394299989678,0.0
9787,4893.5,4724394.479238061,4914771.985990947,708785.6311930957,-5581.995881673202,5124.384544477418,1060.7543819467032,0.0,-0.001101540462922607,0.0
9788,4894.0,4721602.019708268,4917332.656649292,709315.7889107753,-5584.918496929973,5121.340774278481,1060.3153239425096,0.0,-0.0011015414958685302,0.0
9789,4894.5,4718808.09971446,4919891.804608525,709845.7269322706,-5587.839424638997,5118.295376358568,1059.8759316167486,0.0,-0.0011015425288367308,0.0
9790,4895.0,4716012.720100894,4922449.429055242,710375.4450904852,-5590.758663830135,5115.248351633153,1059.4362050986856,0.0,-0.001101543561827198,0.0
9791,4895.5,4713215.881712315,4925005.529176499,710904.9432183877,-5593.676213533753,5112.199701018291,1058.9961445177032,0.0,-0.001101544594839924,0.0
9792,4896.0,4710417.58539395,4927560.104159809,711434.2211490114,-5596.592072780715,5109.149425430625,1058.555750003301,0.0,-0.0011015456278748992,0.0
9793,4896.5,4707617.831991514,4930113.153193144,711963.2787154544,-5599.506240602392,5106.09752578738,1058.1150216850947,0.0,-0.001101546660932116,0.0
9794,4897.0,4704816.622351202,4932664.6754649365,712492.1157508795,-5602.418716030654,5103.044003006365,1057.6739596928176,0.0,-0.0011015476940115642,0.0
9795,4897.5,4702013.9573196955,4935214.670164076,713020.7320885147,-5605.329498097877,5099.988858005972,1057.232564156319,0.0,-0.001101548727113234,0.0
9796,4898.0,4699209.837744159,4937763.13647991,713549.1275616529,-5608.238585836941,5096.932091705179,1056.7908352055658,0.0,-0.0011015497602371192,0.0
9797,4898.5,4696404.264472239,4940310.073602251,714077.302003652,-5611.145978281229,5093.873705023544,1056.3487729706408,0.0,-0.0011015507933832087,0.0
9798,4899.0,4693597.238352066,4942855.480721367,714605.2552479348,-5614.051674464629,5090.813698881208,1055.9063775817435,0.0,-0.0011015518265514942,0.0
9799,4899.5,4690788.760232254,4945399.357027988,715132.9871279896,-5616.955673421536,5087.7520741988965,1055.4636491691904,0.0,-0.0011015528597419677,0.0
9800,4900.0,4687978.830961899,4947941.701713305,715660.4974773698,-5619.857974186847,5084.688831897915,1055.0205878634142,0.0,-0.0011015538929546181,0.0
9801,4900.5,4685167.451390578,4950482.51396897,716187.786129694,-5622.758575795967,5081.623972900153,1054.5771937949646,0.0,-0.0011015549261894383,0.0
9802,4901.0,4682354.6223683525,4953021.792987094,716714.8529186461,-5625.657477284807,5078.557498128078,1054.1334670945073,0.0,-0.00110155595944642,0.0
9803,4901.5,4679540.344745764,4955559.537960254,717241.6976779755,-5628.554677689785,5075.489408504744,1053.6894078928249,0.0,-0.0011015569927255511,0.0
9804,4902.0,4676724.619373836,4958095.748081483,717768.3202414971,-5631.450176047826,5072.419704953782,1053.245016320816,0.0,-0.0011015580260268258,0.0
9805,4902.5,4673907.447104073,4960630.422544281,718294.7204430912,-5634.343971396362,5069.348388399405,1052.8002925094959,0.0,-0.0011015590593502335,0.0
9806,4903.0,4671088.828788462,4963163.560542609,718820.8981167037,-5637.2360627733315,5066.275459766407,1052.3552365899961,0.0,-0.0011015600926957646,0.0
9807,4903.5,4668268.765279469,4965695.1612708885,719346.853096346,-5640.126449217184,5063.200919980163,1051.9098486935648,0.0,-0.0011015611260634121,0.0
9808,4904.0,4665447.257430041,4968225.223924007,719872.5852160954,-5643.015129766876,5060.124769966626,1051.4641289515657,0.0,-0.0011015621594531657,0.0
9809,4904.5,4662624.306093605,4970753.747697314,720398.0943100948,-5645.902103461874,5057.047010652332,1051.0180774954797,0.0,-0.0011015631928650168,0.0
9810,4905.0,4659799.912124069,4973280.731786623,720923.3802125531,-5648.787369342152,5053.967642964391,1050.5716944569033,0.0,-0.0011015642262989548,0.0
9811,4905.5,4656974.076375821,4975806.1753882095,721448.4427577446,-5651.670926448194,5050.8866678304985,1050.1249799675493,0.0,-0.0011015652597549744,0.0
9812,4906.0,4654146.799703726,4978330.077698816,721973.28178001,-5654.552773820998,5047.804086178924,1049.677934159247,0.0,-0.0011015662932330637,0.0
